TRAIT,ANC,SLOPEMEAN,SEMEAN,SLOPESE,MAXVSLOPE,ZMEAN,ZSE
SHBG,sas,-0.00521046456359975,0.0102496084569272,0.00389965355963857,-0.00155403132773,-0.508110668746687,0.347487918618399
SHBG,oth,-0.00205166689176208,0.0140292849791797,0.0141016362826163,0.000554632763595265,-0.043970050724294,1.00295392863789
systolicBP_auto,afr,0.00277992030594446,0.00374917810299843,0.00729596704406221,0.0019072502709953,0.791126642981353,1.57741673857988
systolicBP_auto,amr,0.00989008553755246,0.00996777734099909,0.0211247727465178,-0.00148783325925695,0.901164844216064,1.36261343078882
systolicBP_auto,asj,-0.0133022092111014,0.0186448605705822,0.012002825285964,0.00233243149258777,-0.741173285188978,0.669557978359353
systolicBP_auto,eas,-0.00186886582625764,0.0215345105714086,0.019328456013839,-0.00159413455039469,-0.0932170576327907,0.797708201567404
systolicBP_auto,fin,0.00301107138318719,0.022767932735853,0.0159411251131831,-0.000156874120584279,0.189492295722154,0.802315254739423
systolicBP_auto,nfe,0.00058589213657057,0.0024715467582632,0.00317989763359717,-0.000145975202685103,0.389153353612048,1.58876739610101
systolicBP_auto,sas,0.0039740103646002,0.033447389963612,0.0236069448293544,-0.0183453787485855,0.0811714421188302,0.597860640324549
systolicBP_auto,oth,-0.0240987582928635,0.048787134655645,0.0439619633382474,0.00887767518484994,-0.463246283218726,0.711259334366949
testosterone,afr,0.0134961124974583,0.0174288585654017,0.0435173589989276,0.00327857660863149,0.510658695726932,1.62519927671865
testosterone,amr,0.130043256778164,0.0511514144655063,0.0718685466958704,0.0404175554757575,2.6374109399366,1.36739789645672
testosterone,asj,0.156568066824832,0.103870641731489,0.0809517858877821,0.120625905001899,1.53019211259143,0.810307882498347
testosterone,eas,0.0300930994557663,0.0902743467800959,0.0766994776126668,-0.0228887936966391,0.331485291074116,0.833116799450907
testosterone,fin,0.10421425453901,0.158895337013315,0.12340002506895,0.0843288622208244,0.708881857521471,0.888808146570975
testosterone,nfe,0.000720807319481042,0.0109508531410763,0.0107075947174588,0.00256583913997825,0.104060861442519,0.983508326968132
